name	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	isotopes	adduct	pcgroup
M171T329	M171.096T329	171.095979079103	171.095979079103	171.095979079103	328.552962	328.552962	328.552962	1	1	[105][M+1]-		1302
M171T78	M171.1017T78	171.101699839934	171.101384692323	171.101749291937	78.070842	75.088836	82.28889	6	5			31
M171T75	M171.1209T75	171.120863010045	171.120832605978	171.120900018786	75.195738	74.719092	75.623694	4	4	[106][M+1]-		44
M171T151	M171.1209T151	171.120944134928	171.120908194602	171.120975803451	150.583668	149.355912	151.264908	4	4	[107][M+1]-		26
M171T77	M171.1251T77	171.125079247386	171.125079247386	171.125079247386	76.50888	76.50888	76.50888	1	1			1215
M171T79	M171.1379T79	171.137903620761	171.137903620761	171.137903620761	78.904968	78.904968	78.904968	1	1		[M-H-C4H8]- 228.208	31
M171T378	M171.1692T378	171.169216684399	171.169209155732	171.169224213066	378.062805	377.92053	378.20508	2	2			388
M171T283	M171.2609T283	171.260893658056	171.260863469656	171.260923846456	282.773403	282.719382	282.827424	2	2	[104][M+2]-		420
M172T399	M172.0389T399	172.038921852804	172.038636994498	172.039206711109	398.706231	396.920226	400.492236	2	2			1634
M172T471	M172.0513T471	172.05134152237	172.05134152237	172.05134152237	470.532162	470.532162	470.532162	1	1	[108][M+1]-		1131
M172T440	M172.0605T440	172.060531264653	172.060531264653	172.060531264653	439.607238	439.607238	439.607238	1	1			46
M172T355	M172.067T355	172.066981844861	172.066975761824	172.067000303311	355.295064	348.608346	361.17714	5	4			762
M172T151_1	M172.1214T151_1	172.121425481748	172.121408807601	172.121438331355	150.702963	150.407982	151.22784	4	4	[107][M+2]-		26
M172T151_2	M172.1245T151_2	172.124465656334	172.124364395374	172.124551076754	150.803511	150.675414	151.294212	4	4			26
M172T81	M172.1333T81	172.133329447568	172.133301424553	172.133356212407	81.161325	74.719092	89.513946	8	4		[M-H-CH2]- 187.156	14
M172T1139	M172.1333T1139	172.133307519047	172.133161555091	172.133319212034	1139.49978	1138.44726	1143.38466	5	5		[M-H+Cl]2- 310.305 [M-2H]2- 346.282	45
M173T490	M173.0157T490	173.015695459712	173.015667820321	173.015723099102	489.527724	489.268968	489.78648	2	2			1645
M173T457	M173.021T457	173.021026895458	173.021026895458	173.021026895458	457.361358	457.361358	457.361358	1	1			1752
M173T302	M173.0421T302	173.042103351898	173.042103351898	173.042103351898	301.633368	301.633368	301.633368	1	1			1453
M173T402	M173.0718T402	173.071777151317	173.07176171081	173.071792591823	402.131691	401.027076	403.236306	2	2			1025
M173T121	M173.0782T121	173.078237017436	173.078115431889	173.078437501111	120.63663	119.724894	121.270296	4	4			1728
M173T84	M173.0809T84	173.080939480517	173.080892560526	173.080940140519	83.557242	80.242086	83.938206	3	3		[M-H-C4H8]- 230.151	10
M173T173	M173.081T173	173.080977199509	173.08096241348	173.080982084324	172.779366	163.954458	179.999742	3	1			330
M173T330	M173.0815T330	173.081492787237	173.081492787237	173.081492787237	329.620026	329.620026	329.620026	1	1		[M+Cl+HCOOH]- 92.1066 [M-H+HCOOH]- 128.083 [M-H]- 174.089	36
M173T381	M173.0923T381	173.092258402138	173.092258402138	173.092258402138	381.321756	381.321756	381.321756	1	1			1380
M173T403	M173.0922T403	173.092187591946	173.092187591946	173.092187591946	403.349076	403.349076	403.349076	1	1			21
M173T295	M173.0998T295	173.099782864708	173.099782864708	173.099782864708	295.478736	295.478736	295.478736	1	1			1734
M173T89_1	M173.1171T89_1	173.117124855825	173.117114060834	173.11715778726	88.90566	74.451684	89.513946	5	4			638
M173T514	M173.1199T514	173.119896819817	173.119873863215	173.119919776419	514.130433	513.854358	514.406508	2	2			1358
M173T1137	M173.1285T1137	173.12854066243	173.12854066243	173.12854066243	1136.55816	1136.55816	1136.55816	1	1		[M-H-C2H4]- 202.167	45
M173T74	M173.1327T74	173.132684553411	173.132621012468	173.132686741447	73.724913	73.114566	74.019162	4	4			44
M173T89_2	M173.1365T89_2	173.136528043131	173.136502111477	173.136580851594	89.384328	74.719092	89.908026	6	4			645
M173T79	M173.1536T79	173.153633493955	173.153633493955	173.153633493955	78.63756	78.63756	78.63756	1	1			31
M173T1138	M173.1537T1138	173.15372681579	173.15372681579	173.15372681579	1137.79962	1137.79962	1137.79962	1	1			1505
M174T1104	M174.0009T1104	174.000926976949	174.000900802039	174.000985042977	1103.7513	1090.73652	1108.26792	4	4			102
M174T856	M174.0009T856	174.000908952267	174.000908952267	174.000908952267	856.37382	856.37382	856.37382	1	1			1861
M174T296	M174.0139T296	174.013935553278	174.013933154019	174.013937952538	296.149257	295.211328	297.087186	2	2		[M-2H+K]- 137.065 [M-H]- 175.021	62
M174T489	M174.0189T489	174.018875619174	174.018862574011	174.018888664337	489.394008	489.001536	489.78648	2	2			1646
M174T268	M174.0221T268	174.022114813107	174.022098733869	174.022130892344	268.244367	267.480732	269.008002	2	2			1123
M174T193	M174.0221T193	174.022125624921	174.022125624921	174.022125624921	192.977358	192.977358	192.977358	1	1		[M+Cl]- 139.053 [M-H]- 175.029	67
M174T388	M174.0331T388	174.033053515401	174.033053515401	174.033053515401	388.274694	388.274694	388.274694	1	1			573
M174T329	M174.0386T329	174.038574002316	174.038557354356	174.038590650276	329.087205	328.819194	329.355216	2	2			1317
M174T73_1	M174.0401T73_1	174.040119112737	174.040119112737	174.040119112737	72.957966	72.957966	72.957966	1	1		[M-H-CH4]- 191.079	87
M174T138	M174.0585T138	174.058492175737	174.058492175737	174.058492175737	137.989224	137.989224	137.989224	1	1			98
M174T460	M174.0674T460	174.067422638179	174.067404082017	174.06744119434	460.378821	460.102734	460.654908	2	2			1436
M174T403	M174.0751T403	174.075083647187	174.075044524746	174.075122769629	402.532821	401.829336	403.236306	2	2			1026
M174T461	M174.0761T461	174.076105308763	174.076105308763	174.076105308763	461.266662	461.266662	461.266662	1	1			41
M174T331	M174.0847T331	174.084746037518	174.084719741843	174.084773001698	330.547497	329.887446	332.028264	4	4		[M+Cl]- 139.115 [M-H]- 175.092	36
M174T397	M174.0875T397	174.087476739956	174.087476739956	174.087476739956	396.663528	396.663528	396.663528	1	1			69
M174T126	M174.1072T126	174.107201743091	174.107201743091	174.107201743091	125.816442	125.816442	125.816442	1	1			1083
M174T131	M174.11T131	174.109968702451	174.109941892858	174.109995512044	131.084433	130.916958	131.251908	2	2			993
M174T188	M174.1126T188	174.11256718109	174.112532875047	174.112585521131	187.693503	186.347832	188.16378	4	4		[M-H+HCOOH]- 129.114	32
M174T75	M174.1207T75	174.120658862562	174.120658862562	174.120658862562	75.356268	75.356268	75.356268	1	1	[106][M+2]-		44
M174T73_2	M174.136T73_2	174.136036154137	174.136036154137	174.136036154137	73.38201	73.38201	73.38201	1	1		[M-H-H2O]- 193.158	87
M174T1146	M174.149T1146	174.149007017304	174.149007017304	174.149007017304	1145.8923	1145.8923	1145.8923	1	1			2016
M175T375	M174.9568T375	174.956751662242	174.956751662242	174.956751662242	375.002448	375.002448	375.002448	1	1			1391
M175T283	M175.0017T283	175.001746923704	175.001743478371	175.001750369037	283.446756	283.177362	283.71615	2	2			436
M175T343	M175.0227T343	175.022667663683	175.022667663683	175.022667663683	342.72627	342.72627	342.72627	1	1			1337
M175T195	M175.0537T195	175.053724403202	175.053723392109	175.053725414295	194.565294	194.281272	194.849316	2	2			1549
M175T355	M175.0536T355	175.053561426245	175.053561426245	175.053561426245	355.293888	355.293888	355.293888	1	1			779
M175T361	M175.0577T361	175.057733335998	175.057729148127	175.05773752387	360.642894	360.376068	360.90972	2	2	[109][M]-		1772
M175T448	M175.0715T448	175.07153362137	175.07153362137	175.07153362137	447.641322	447.641322	447.641322	1	1			1878
M175T460	M175.0737T460	175.073706807404	175.073690938322	175.073722676486	460.111395	460.102734	460.120056	2	2	[110][M]-		1414
M175T80	M175.0964T80	175.096434769475	175.096434769475	175.096434769475	79.707246	79.707246	79.707246	1	1		[M-H]- 176.104	31
M175T350	M175.1077T350	175.107741561335	175.107739883924	175.107742714408	349.65699	349.141746	352.888272	3	3	[111][M]-	[M-H]- 176.115	15
M175T187_1	M175.1101T187_1	175.110079736902	175.110056043383	175.110229727557	187.24041	185.915628	189.289452	3	3			1269
M175T75	M175.1117T75	175.111661673901	175.111633791574	175.111689556228	75.480282	74.451684	76.50888	2	2		[M+Cl]- 140.142 [M-H]- 176.119	44
M175T126	M175.1137T126	175.113688033242	175.113681915883	175.113694150602	126.092844	125.74737	126.438318	2	2	[112][M]-		25
M175T187_2	M175.1159T187_2	175.115944732456	175.115623176222	175.115953263289	186.623823	186.080418	188.698608	4	4		[M+Cl+NH3]- 123.12 [M-H+NH3]- 159.097	32
M175T133	M175.1166T133	175.116627513097	175.116600098728	175.116654927466	132.730326	132.054162	133.40649	2	2			994
M175T541	M175.1188T541	175.118821668443	175.1188072368	175.1188463265	541.244538	539.312814	543.357678	3	3	[113][M]-	[M-H+NH3]- 159.1	11
M175T612	M175.1191T612	175.119136291942	175.119136291942	175.119136291942	611.81196	611.81196	611.81196	1	1			92
M175T590	M175.119T590	175.118967856232	175.118967856232	175.118967856232	590.418246	590.418246	590.418246	1	1			90
M175T84	M175.1331T84	175.133117409347	175.133117409347	175.133117409347	84.092082	84.092082	84.092082	1	1		[M+Cl]- 140.164	10
M175T93	M175.1332T93	175.133216755486	175.13319051894	175.133252530688	92.582232	85.007898	93.27291	3	2			1092
M175T115	M175.1379T115	175.137873320377	175.137872332236	175.137874308519	115.393416	115.20144	115.585392	2	2			1741
M175T236	M175.1379T236	175.137930990211	175.137915604943	175.137946375478	235.742916	235.553274	235.932558	2	2			1994
M175T395	M175.144T395	175.144049427621	175.144045636715	175.144053218527	395.454777	394.7916	396.117954	2	2	[114][M]-		69
M175T81	M175.1483T81	175.148269371836	175.148198212932	175.148300922709	80.853591	72.847158	81.48663	4	3			14
M176T1128	M175.9958T1128	175.995783314495	175.995737419176	175.995826754402	1127.72718	1127.34012	1127.88792	5	5			1855
M176T318	M176.0112T318	176.011181121885	176.011168820167	176.011193423602	318.378543	318.101334	318.655752	2	2			1559
M176T490	M176.0146T490	176.014597860995	176.014595431121	176.01460029087	489.661428	489.536376	489.78648	2	2			1647
M176T410	M176.0295T410	176.029484206913	176.029434791371	176.029533622456	410.332437	410.208216	410.456658	2	2			79
M176T142	M176.0377T142	176.037675320131	176.037604643807	176.037745996455	142.044831	134.512764	149.576898	2	1			84
M176T460_1	M176.0561T460_1	176.056125822069	176.05605735398	176.056153354017	460.111395	459.929556	460.302984	4	4		[M-H+HCOOH]- 131.058	41
M176T360	M176.061T360	176.061026294397	176.061026294397	176.061026294397	359.841216	359.841216	359.841216	1	1	[109][M+1]-		1772
M176T232	M176.0658T232	176.065751479824	176.065684011298	176.065818948349	232.277619	232.197198	232.35804	2	2			24
M176T88	M176.0705T88	176.070498323077	176.070498323077	176.070498323077	87.909396	87.909396	87.909396	1	1			617
M176T460_2	M176.0771T460_2	176.077138609342	176.077123275642	176.077153943043	460.378821	460.102734	460.654908	2	2	[110][M+1]-		1414
M176T344	M176.0916T344	176.091612308438	176.091612308438	176.091612308438	343.794786	343.794786	343.794786	1	1			1338
M176T401	M176.0933T401	176.093256231778	176.093233724436	176.093278739119	401.329428	401.027076	401.63178	2	2			1027
M176T431	M176.1032T431	176.103169554041	176.10312784933	176.103211258752	430.694448	430.24581	431.143086	2	2			1837
M176T1139	M176.1071T1139	176.107078221349	176.107023952711	176.107156011415	1138.6497	1134.03858	1145.09004	6	5		[M-H]- 177.114	45
M176T350	M176.111T350	176.110967390148	176.110967390148	176.110967390148	349.65699	349.65699	349.65699	1	1	[111][M+1]-		15
M176T188	M176.1136T188	176.113644587579	176.11351229475	176.113682129435	187.702095	186.274668	189.289452	4	4			32
M176T543	M176.1163T543	176.116339121282	176.116335222321	176.116355402968	542.581638	536.698374	543.357678	3	2			11
M176T126	M176.117T126	176.117035810713	176.117026433485	176.117045187941	126.404562	126.103398	126.705726	2	2	[112][M+1]-		25
M176T541	M176.1221T541	176.122140223685	176.122078101348	176.122277856124	541.244538	541.18476	543.357678	3	3	[113][M+1]-		11
M176T94	M176.1281T94	176.128146441859	176.128096986774	176.128179734771	94.130946	93.962514	94.678326	4	4			27
M176T426	M176.1282T426	176.12822271935	176.12822271935	176.12822271935	425.823912	425.823912	425.823912	1	1	[115][M]-		19
M176T193	M176.1472T193	176.147217934953	176.147177317585	176.147258552321	193.175718	192.498516	193.85292	2	2	[116][M]-		1548
M176T234	M176.1473T234	176.147315001367	176.147315001367	176.147315001367	234.216192	234.216192	234.216192	1	1			1074
M176T395	M176.1475T395	176.147490973612	176.147490973612	176.147490973612	395.059008	395.059008	395.059008	1	1	[114][M+1]-		1803
M177T927	M176.8755T927	176.875456505627	176.875416741565	176.875496269689	927.07512	927.00582	927.14442	2	2			60
M177T478	M176.9614T478	176.961444573545	176.961434743446	176.961454403645	477.853053	477.685362	478.020744	2	2	[117][M]-		798
M177T1128	M176.9922T1128	176.992214005521	176.992107961406	176.992233740476	1128.14238	1126.9482	1128.18072	5	5			1856
M177T470	M177.011T470	177.011036023532	177.011036023532	177.011036023532	469.747224	469.747224	469.747224	1	1			1157
M177T445	M177.0134T445	177.013351925317	177.013351925317	177.013351925317	444.63549	444.63549	444.63549	1	1			2117
M177T412	M177.0245T412	177.024511084301	177.024502519253	177.024519649348	412.029429	410.385378	413.67348	2	2		[M-2H+K]- 140.076	71
M177T389	M177.0435T389	177.043547866769	177.043547866769	177.043547866769	388.809546	388.809546	388.809546	1	1			574
M177T358	M177.0507T358	177.05072159734	177.050719449079	177.050723745601	358.090551	356.89695	359.284152	2	2			1777
M177T79_1	M177.0546T79_1	177.054591091699	177.054580744164	177.054709958039	78.77058	77.300436	79.460118	3	3	[118][M]-		31
M177T296	M177.0848T296	177.084802083354	177.084770785063	177.084833381645	296.015553	294.94392	297.087186	2	2	[119][M]-		62
M177T490	M177.0871T490	177.087118823678	177.087118823678	177.087118823678	490.254126	490.254126	490.254126	1	1			54
M177T357	M177.0881T357	177.088093989279	177.087020062554	177.08813555228	357.412218	344.864466	362.514252	5	4			68
M177T273	M177.0881T273	177.088136001009	177.088136001009	177.088136001009	273.200298	273.200298	273.200298	1	1			139
M177T293	M177.0893T293	177.089276052693	177.088158259475	177.089294781375	293.339364	275.76645	315.892644	5	4			23
M177T460	M177.0904T460	177.090396069608	177.090396069608	177.090396069608	460.302984	460.302984	460.302984	1	1			1437
M177T432	M177.1065T432	177.106484442556	177.106484442556	177.106484442556	431.945358	431.945358	431.945358	1	1			2088
M177T513	M177.1089T513	177.108878375393	177.108819482759	177.108921691441	513.473469	513.14328	514.121766	4	4		[M-2H+Na]- 156.134	38
M177T84_1	M177.1122T84_1	177.112233636617	177.112170430832	177.112248836618	84.015144	79.974666	107.73846	4	3		[M-2H+K]- 140.164	10
M177T172	M177.116T172	177.115994835764	177.115974906316	177.116014765212	171.958404	171.907086	172.009722	2	2			331
M177T544	M177.123T544	177.122978514408	177.122978514408	177.122978514408	543.892542	543.892542	543.892542	1	1	[113][M+2]-		11
M177T427	M177.1314T427	177.131444930227	177.131444930227	177.131444930227	426.626166	426.626166	426.626166	1	1	[115][M+1]-		951
M177T84_2	M177.1485T84_2	177.148527772298	177.148497436904	177.148558107691	84.388095	84.160818	84.615372	2	2		[M-H]- 178.156	10
M177T193	M177.1508T193	177.150810474859	177.150804446008	177.15081650371	193.309425	192.76593	193.85292	2	2	[116][M+1]-		1548
M177T516	M177.1536T516	177.153586242679	177.153557917858	177.153614567499	515.513331	514.94136	516.085302	2	2			38
M177T79_2	M177.1637T79_2	177.163717595628	177.163717595628	177.163717595628	78.63756	78.63756	78.63756	1	1			31
M177T98	M177.172T98	177.171975598581	177.171975598581	177.171975598581	97.551648	97.551648	97.551648	1	1			490
M178T478	M177.961T478	177.960980702594	177.960964508633	177.960996896556	477.986775	477.417954	478.555596	2	2	[117][M+1]-		798
M178T470	M177.9644T470	177.964387830341	177.964360497295	177.964415163386	470.322114	470.197578	470.44665	2	2			1158
M178T469	M178.0088T469	178.008784818341	178.008765577852	178.00880405883	469.386129	469.376958	469.3953	2	2			1144
M178T427	M178.0499T427	178.049934856031	178.049916238971	178.04995347309	427.313679	426.501936	428.125422	2	2			19
M178T78	M178.0579T78	178.057858882986	178.057858882986	178.057858882986	77.567874	77.567874	77.567874	1	1	[118][M+1]-		31
M178T107	M178.0628T107	178.06284832853	178.062795580154	178.062901076907	106.88526	106.61442	107.1561	2	2			1659
M178T414	M178.0711T414	178.071102962801	178.071102962801	178.071102962801	413.9409	413.9409	413.9409	1	1			1818
M178T395	M178.0724T395	178.072400075103	178.072395565961	178.072404584245	394.688016	394.590834	394.785198	2	2			1804
M178T126	M178.0805T126	178.080457493772	178.080449529605	178.080465457939	126.092844	125.74737	126.438318	2	2			25
M178T295	M178.0879T295	178.08789386849	178.08789386849	178.08789386849	295.211328	295.211328	295.211328	1	1	[119][M+1]-		1735
M178T361	M178.0911T361	178.091131098542	178.090780004301	178.091482192783	361.445145	359.841216	363.049074	2	2			66
M178T98	M178.1073T98	178.107345209151	178.107343229526	178.107347188775	97.820505	97.486212	98.154798	2	2			491
M178T220	M178.109T220	178.109005413878	178.108994073848	178.109016753908	220.232517	219.775458	220.689576	2	2			1972
M178T402	M178.109T402	178.10902305784	178.10898709974	178.10905901594	401.997975	401.027076	402.968874	2	2			1028
M178T80	M178.1154T80	178.115448912264	178.115448912264	178.115448912264	79.974666	79.974666	79.974666	1	1			31
M178T188	M178.1176T188	178.117567920313	178.11752016532	178.117575875458	187.775238	186.274668	189.022056	3	3			1266
M178T1139	M178.1226T1139	178.122571213907	178.122541970616	178.122683697127	1139.13666	1135.7187	1145.09004	5	5			45
M178T172	M178.1264T172	178.126399115002	178.1263920564	178.126406173603	172.092123	171.742314	172.441932	2	2			332
M179T927	M178.8736T927	178.873610907919	178.873610907919	178.873610907919	927.00582	927.00582	927.00582	1	1		[3M-H]- 59.9604 [3M+2Cl]2- 95.9369	60
M179T479	M178.9582T479	178.958226817116	178.958226817116	178.958226817116	478.555596	478.555596	478.555596	1	1			830
M179T488	M178.9928T488	178.99278216362	178.99278216362	178.99278216362	487.84734	487.84734	487.84734	1	1			1579
M179T388	M179.0405T388	179.040465490054	179.040465490054	179.040465490054	388.274694	388.274694	388.274694	1	1			575
M179T359	M179.0662T359	179.066202077948	179.066188496779	179.06723691594	359.284152	356.89695	377.944074	3	3			1778
M179T234	M179.0847T234	179.084689508851	179.084689508851	179.084689508851	234.216192	234.216192	234.216192	1	1			1075
M179T126	M179.0865T126	179.086456086083	179.086454107854	179.086458064312	125.959137	125.74737	126.170904	2	2		[M+Cl+HCOOH]- 98.1117 [M-H+HCOOH]- 134.088	25
M179T422	M179.0871T422	179.087131399065	179.087089896074	179.087172902056	421.831548	421.688352	421.974744	2	2			933
M179T421	M179.1002T421	179.1001536586	179.100147342049	179.10015997515	420.628152	420.61866	420.637644	2	2			934
M179T98	M179.1279T98	179.127932392534	179.127910743037	179.12795404203	98.05377	98.021046	98.086494	2	2	[120][M]-		450
M179T436	M179.1329T436	179.132936265264	179.132919180681	179.132953349846	436.359531	436.234704	436.484358	2	2			1518
M179T356	M179.133T356	179.132977151591	179.132973909253	179.132980393929	356.352309	355.827258	356.87736	2	2			763
M179T83	M179.1431T83	179.143141475787	179.143122543768	179.143160407805	82.544319	82.333668	82.75497	2	2		[M-H-CH2]- 194.166	14
M179T457	M179.1774T457	179.177431081266	179.177417444272	179.17744471826	457.437201	456.893688	457.980714	2	2			1753
M180T473	M179.9822T473	179.982198448452	179.982198448452	179.982198448452	472.939746	472.939746	472.939746	1	1			831
M180T134	M180.0657T134	180.065674617313	180.065674617313	180.065674617313	133.898202	133.898202	133.898202	1	1			995
M180T121	M180.069T121	180.068990978773	180.068990978773	180.068990978773	121.141722	121.141722	121.141722	1	1			1285
M180T214	M180.0766T214	180.076610213035	180.076610213035	180.076610213035	214.429536	214.429536	214.429536	1	1			714
M180T101	M180.0811T101	180.081104922306	180.081085304772	180.081124539841	101.441658	101.29554	101.587776	2	2			492
M180T379	M180.0867T379	180.086696145016	180.086696145016	180.086696145016	379.281186	379.281186	379.281186	1	1	[121][M]-		372
M180T340	M180.088T340	180.088038376508	180.088023586175	180.088053166841	339.638505	339.495006	339.782004	2	2		[M-H]- 181.095	129
M180T126	M180.0926T126	180.092586927173	180.092583985163	180.092589869182	126.092844	125.74737	126.438318	2	2	[122][M]-	[M+Cl+HCOOH]- 99.1176 [M-H+HCOOH]- 135.094 [M-H]- 181.1	25
M180T75	M180.0995T75	180.099477970227	180.099425752968	180.099530187486	75.175653	74.986536	75.36477	2	2		[M-H-CH2]- 195.122	44
M180T89	M180.1018T89	180.101771185921	180.101771185921	180.101771185921	89.24652	89.24652	89.24652	1	1	[123][M]-		640
M180T397	M180.1075T397	180.107491851012	180.107487615304	180.107496086721	397.05069	397.015758	397.085622	2	2			1805
M180T269	M180.1155T269	180.115509669678	180.115483784622	180.11554527618	269.137128	268.813506	269.81025	4	4			28
M180T98	M180.1312T98	180.13117038634	180.13117038634	180.13117038634	98.021046	98.021046	98.021046	1	1	[120][M+1]-		450
M180T541	M180.1356T541	180.135620361663	180.135619033294	180.135668362744	541.416024	540.6009	546.838932	3	2			696
M180T357	M180.136T357	180.136034329444	180.136023820737	180.13604483815	356.619732	356.362104	356.87736	2	2			764
M180T436	M180.1361T436	180.13606475289	180.13606475289	180.13606475289	436.484358	436.484358	436.484358	1	1			1519
M180T1137	M180.1384T1137	180.138403093813	180.138397223879	180.138408963746	1137.44628	1136.72988	1138.16268	2	2			45
M180T195	M180.1533T195	180.153344269403	180.153333902342	180.153354636463	194.646537	194.120346	195.172728	2	2			1551
M180T302	M180.1614T302	180.161413590151	180.161410325692	180.16141685461	301.841409	301.696002	301.986816	2	2			42
M180T93	M180.1746T93	180.174565109851	180.174542981302	180.174587238401	93.462405	93.38448	93.54033	2	2		[M+Cl]- 145.205 [M-H]- 181.182	27
M181T540	M180.9413T540	180.941272391155	180.941272391155	180.941272391155	540.333492	540.333492	540.333492	1	1			697
M181T885	M180.9641T885	180.964054004451	180.964047065188	180.964060943714	885.41769	883.17336	887.66202	2	2			172
M181T107	M181.0259T107	181.025909827785	181.025872509354	181.026142722721	106.88184	106.353846	107.178792	3	3			1660
M181T421	M181.0333T421	181.033330578493	181.033286108143	181.033375048844	420.5061	417.801288	423.210912	2	2			18
M181T134_1	M181.0628T134_1	181.062766112613	181.062752478978	181.062779746247	134.201142	133.941342	134.460942	2	2	[124][M]-	[M+Cl+HCOOH]- 100.088 [M-H+HCOOH]- 136.064	22
M181T134_2	M181.0689T134_2	181.068899660119	181.068899660119	181.068899660119	134.433048	134.433048	134.433048	1	1			1045
M181T380	M181.0898T380	181.089835183097	181.089835183097	181.089835183097	379.816002	379.816002	379.816002	1	1	[121][M+1]-		372
M181T340	M181.0916T340	181.091577531444	181.091541210383	181.091613852505	339.772212	339.76242	339.782004	2	2		[M-H]- 182.099	129
M181T126	M181.096T126	181.095960097154	181.095919442712	181.096000751596	126.092844	125.74737	126.438318	2	2	[122][M+1]-		25
M181T96	M181.0972T96	181.097249086574	181.097249086574	181.097249086574	96.01542	96.01542	96.01542	1	1			493
M181T89	M181.1052T89	181.105211739759	181.105211739759	181.105211739759	89.24652	89.24652	89.24652	1	1	[123][M+1]-		640
M181T269	M181.1124T269	181.112420001899	181.112386468404	181.112438637249	269.083113	268.92156	269.81025	4	4			28
M181T81	M181.1222T81	181.12223741503	181.122218405683	181.122264226962	80.840463	78.915666	81.952716	4	4		[M-H]- 182.13 [M-H-CO]- 210.124	14
M181T1139_1	M181.1336T1139_1	181.133571651153	181.133354102922	181.133635440991	1139.24952	1136.60922	1145.09004	5	4		[M-H-C4H8]- 238.203	45
M181T542	M181.1391T542	181.13907012929	181.139052042206	181.13907709562	542.205432	540.881196	543.357678	3	3			11
M181T514	M181.1425T514	181.142549930033	181.142540990818	181.142558869249	514.178955	513.87753	514.48038	2	2			38
M181T75	M181.1587T75	181.158658222133	181.158642218146	181.158677178819	74.825676	73.38201	77.433474	4	4			44
M181T302	M181.1647T302	181.164656691826	181.164654127164	181.164659256488	301.975113	301.96341	301.986816	2	2			42
M181T1139_2	M181.1699T1139_2	181.169850672218	181.169742429821	181.169990235471	1139.49978	1135.1838	1144.45434	7	5		[M-H]- 182.177	45
M182T470	M181.9715T470	181.971464855536	181.971464855536	181.971464855536	470.44665	470.44665	470.44665	1	1			1159
M182T409	M182.0376T409	182.037649425407	182.037605582305	182.037693268509	408.861621	408.33627	409.386972	2	2		[M-2H+K]- 145.089	79
M182T135	M182.0659T135	182.06590150882	182.065892901959	182.065910115681	134.602269	133.941342	135.263196	2	2	[124][M+1]-		22
M182T331	M182.0811T331	182.08105457095	182.081047974718	182.081061167181	330.558036	329.890062	331.22601	2	2			36
M182T317	M182.0925T317	182.092536390521	182.092536390521	182.092536390521	316.519014	316.519014	316.519014	1	1			1560
M182T126	M182.0967T126	182.096705432633	182.096680102858	182.096730762408	126.226548	125.74737	126.705726	2	2	[122][M+2]-		25
M182T127	M182.0997T127	182.099668965025	182.099668965025	182.099668965025	126.638214	126.638214	126.638214	1	1			25
M182T114	M182.1023T114	182.102336750234	182.102336750234	182.102336750234	113.98086	113.98086	113.98086	1	1			1742
M182T232	M182.1025T232	182.102452589156	182.102452589156	182.102452589156	232.07682	232.07682	232.07682	1	1			1076
M182T283	M182.1038T283	182.103763722142	182.103763478783	182.1037639655	282.911922	282.375108	283.448736	2	2			437
M182T485	M182.1097T485	182.109702578794	182.109702578794	182.109702578794	485.064078	485.064078	485.064078	1	1			1580
M182T102	M182.1151T102	182.115102890899	182.115102890899	182.115102890899	101.56296	101.56296	101.56296	1	1			494
M182T430	M182.1289T430	182.128931562732	182.128931562732	182.128931562732	429.567816	429.567816	429.567816	1	1			1838
M182T542	M182.1364T542	182.136383961009	182.136381239337	182.136386682681	541.677015	541.416024	541.938006	2	2			698
M182T1136	M182.1539T1136	182.153887691147	182.153863369831	182.153954069489	1136.3079	1134.86622	1141.61352	5	5		[M-H]- 183.161	45
M182T1125	M182.1653T1125	182.165298360506	182.165298360506	182.165298360506	1125.3204	1125.3204	1125.3204	1	1			78
M183T470	M183.0191T470	183.019136399468	183.019097441066	183.019185560923	469.571262	469.376958	471.601848	4	4			1143
M183T1119	M183.0399T1119	183.039909383547	183.039909383547	183.039909383547	1119.19296	1119.19296	1119.19296	1	1			130
M183T1120_1	M183.0654T1120_1	183.065375759836	183.065357606259	183.065434364597	1119.99522	1119.70458	1120.30188	3	3			130
M183T134	M183.0665T134	183.066520861149	183.066458279095	183.066583443203	134.334855	134.208768	134.460942	2	2	[124][M+2]-		22
M183T82	M183.078T82	183.078003238311	183.077987869325	183.078035841693	81.685308	79.707246	81.798828	3	3			14
M183T1120_2	M183.0804T1120_2	183.080435144673	183.080360270042	183.080648509851	1120.3314	1119.972	1120.83672	4	4			130
M183T331	M183.0845T331	183.08446469603	183.084370303513	183.084559088548	330.558036	329.890062	331.22601	2	2			1318
M183T402	M183.0862T402	183.086246168513	183.086246168513	183.086246168513	402.279384	402.279384	402.279384	1	1			21
M183T96	M183.0991T96	183.099085531061	183.099085531061	183.099085531061	96.029544	96.029544	96.029544	1	1			495
M183T84	M183.1379T84	183.137919762927	183.137830105537	183.137967612	84.143085	83.626002	84.35952	4	4			666
M183T543	M183.1434T543	183.143407258659	183.143347737493	183.143466779826	543.014136	540.61377	545.414502	2	2			699
M183T160	M183.1578T160	183.157785667268	183.157728871516	183.157842463021	160.403232	160.320162	160.486302	2	2			1602
M184T328	M184.0407T328	184.040695008621	184.04062620517	184.040724645074	328.149927	326.658792	329.355216	4	4		[M-2H+Na]- 163.066	36
